url,beds,city,date,size,type,baths,price,neighborhood,price_per_sqft,full_address,latitude,longitude
https://www.99acres.com/5-bhk-bedroom-independent-builder-floor-for-sale-in-rtc-colony-kakinada-3000-sq-ft-spid-G79138381,5,Kakinada,2025-02-19T04:38:35.432Z,3000.0,5 BHK Independent Builder Floor,5,12500000.0,RTC colony,4166.666666666667,"RTC colony, Kakinada",16.9931923,82.2501521
https://www.99acres.com/residential-land-plot-for-sale-in-vizianagaram-800-sq-yard-spid-W79131335,0,Vizianagaram,2025-02-19T04:38:35.432Z,7200.0,Residential land / Plot,0,16000000.0,Modavalasa,2222.222222222222,"Modavalasa, Vizianagaram",,
https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-sector-9-mvp-colony-visakhapatnam-4500-sq-ft-spid-Q79125923,2,Visakhapatnam,2025-02-19T04:38:35.432Z,4500.0,2 Bedroom House,2,20000000.0,Sector 9 MVP Colony,4444.444444444444,"Sector 9 MVP Colony, Visakhapatnam",17.745489,83.3398923
https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-tandur-vikarabad-4338-sq-ft-spid-G79120191,7,Vikarabad,2025-02-19T04:38:35.432Z,4338.0,7 Bedroom House,7,20000000.0,Tandur,4610.419548178885,"Tandur, Vikarabad",17.2509364,77.5841263
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-sb-city-by-sb-ventures-thimmapuram-kakinada-3900-sq-ft-spid-M79907219,4,Kakinada,2025-02-19T04:38:34.048Z,3900.0,Flat,3,30000000.0,Thimmapuram,7692.307692307692,"Thimmapuram, Kakinada",17.0313452,82.2492745
https://www.99acres.com/12-bhk-bedroom-independent-house-villa-for-sale-in-pallamraju-nagar-kakinada-8500-sq-ft-spid-S79358009,12,Kakinada,2025-02-19T04:38:34.048Z,8500.0,House,12,42000000.0,Pallamraju Nagar,4941.176470588235,"Pallamraju Nagar, Kakinada",16.9632919,82.2497604
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sarpavaram-kakinada-2430-sq-ft-r2-spid-E73411155,5,Kakinada,2025-02-19T04:38:34.048Z,2430.0,House,4,33000000.0,Sarpavaram,13580.246913580248,"Sarpavaram, Kakinada",17.0018867,82.2248384
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-cheediga-kakinada-1980-sq-ft-spid-B78290771,2,Kakinada,2025-02-19T04:38:34.048Z,1980.0,Flat,2,30000000.0,Cheediga,15151.515151515152,"Cheediga, Kakinada",16.9636473,82.2129751
https://www.99acres.com/residential-land-plot-for-sale-in-narasanna-nagar-kakinada-496-sq-yard-spid-S79146237,0,Kakinada,2025-02-19T04:38:34.048Z,4464.0,Land,0,32500000.0,Narasanna Nagar,7280.465949820788,"Narasanna Nagar, Kakinada",,
https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-sarpavaram-kakinada-484-sq-ft-spid-F78756201,10,Kakinada,2025-02-19T04:38:34.048Z,484.0,House,6,33900000.0,Sarpavaram,70041.32231404958,"Sarpavaram, Kakinada",17.0018867,82.2248384
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-kakinada-2655-sq-ft-spid-G79250079,4,Kakinada,2025-02-19T04:38:34.048Z,2655.0,House,5,25000000.0,"SBI Staff Colony, Srinivasa Nagar",9416.195856873823,"SBI Staff Colony, Srinivasa Nagar, Kakinada",,
https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-ashok-nagar-kakinada-1800-sq-ft-r1-spid-U74770179,2,Kakinada,2025-02-19T04:38:34.048Z,1800.0,House,3,25000000.0,Ashok Nagar,13888.888888888889,"Ashok Nagar, Kakinada",16.9843893,82.2271171
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-ramanayapeta-kakinada-3150-sq-ft-spid-X80181911,5,Kakinada,2025-02-19T04:38:34.048Z,3150.0,House,5,25000000.0,Ramanayapeta,7936.507936507936,"Ramanayapeta, Kakinada",,
https://www.99acres.com/residential-land-plot-for-sale-in-chitrada-kakinada-5179-sq-yard-spid-V79225539,0,Kakinada,2025-02-19T04:38:34.048Z,46609.0,Land,0,25000000.0,Chitrada,536.3770945525542,"Chitrada, Kakinada",17.0857169,82.2459113
https://www.99acres.com/residential-land-plot-for-sale-in-gajuwaka-visakhapatnam-302-sq-yard-spid-I78221397,0,Visakhapatnam,3mo ago,2718.0,Residential land / Plot,0,30000000.0,Gajuwaka,11037.527593818984,"Gajuwaka, Visakhapatnam",17.6813983,83.2130062
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-kancharapalem-visakhapatnam-1380-sq-ft-r1-spid-U73988533,3,Visakhapatnam,3mo ago,1380.0,3 BHK Flat,2,7000000.0,Kancharapalem,5072.463768115942,"Kancharapalem, Visakhapatnam",17.7300104,83.2779065
https://www.99acres.com/residential-land-plot-for-sale-in-anakapalle-visakhapatnam-10503-sq-yard-spid-I78216765,0,Visakhapatnam,3mo ago,94525.0,Residential land / Plot,0,15100000.0,Anakapalle,159.7460989156308,"Anakapalle, Visakhapatnam",17.7438675,83.2534917
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-group-apartment-madhurawada-visakhapatnam-980-sq-ft-spid-T78214855,2,Visakhapatnam,3mo ago,980.0,2 BHK Flat,2,4500000.0,Madhurawada,4591.836734693878,"Madhurawada, Visakhapatnam",17.8102465,83.3540167
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-pedagantyada-visakhapatnam-920-sq-ft-spid-R78212059,2,Visakhapatnam,3mo ago,920.0,2 BHK Flat,2,4500000.0,Pedagantyada,4891.304347826087,"Pedagantyada, Visakhapatnam",17.7438675,83.2534917
https://www.99acres.com/residential-land-plot-for-sale-in-bhogapuram-visakhapatnam-167-sq-yard-spid-T78209499,0,Visakhapatnam,3mo ago,1503.0,Residential land / Plot,0,3000000.0,Bhogapuram,1996.007984031936,"Bhogapuram, Visakhapatnam",,
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mvv-city-madhurawada-visakhapatnam-1500-sq-ft-spid-V78208957,3,Visakhapatnam,3mo ago,1500.0,3 BHK Flat,2,12500000.0,Madhurawada,8333.333333333334,"Madhurawada, Visakhapatnam",17.8102465,83.3540167
https://www.99acres.com/2-bhk-bedroom-serviced-apartment-flat-for-sale-in-hema-abodes-twin-bliss-muralinagar-visakhapatnam-1200-sq-ft-spid-I78202793,2,Visakhapatnam,3mo ago,1200.0,2 BHK Serviced Apartment,2,8500000.0,Muralinagar,7083.333333333333,"Muralinagar, Visakhapatnam",,
https://www.99acres.com/other-residential-property-for-sale-in-narsipatnam-visakhapatnam-740527-sq-ft-spid-O78202453,0,Visakhapatnam,3mo ago,740520.0,Residential property,0,40000000.0,Narsipatnam,54.01609679684546,"Narsipatnam, Visakhapatnam",17.8945076,83.4113696
https://www.99acres.com/residential-land-plot-for-sale-in-visakhapatnam-160-sq-yard-spid-X78202271,0,Visakhapatnam,3mo ago,1440.0,Residential land / Plot,0,5500000.0,balacheruvu road,3819.4444444444443,"balacheruvu road, Visakhapatnam",17.6284874,83.1853367
https://www.99acres.com/property-rates-and-price-trends-in-sector-92-noida-prffid,2,Noida,19-02-2025,,Apartment,2,17400.0,Noida Greater Noida Expressway,,"Noida Greater Noida Expressway, Noida",28.4926342,77.4231568
https://www.99acres.com/property-rates-and-price-trends-in-sector-144-noida-prffid,3,Noida,19-02-2025,,Apartment,2,13500.0,Noida Greater Noida Expressway,,"Noida Greater Noida Expressway, Noida",28.4926342,77.4231568
https://www.99acres.com/property-rates-and-price-trends-in-sector-75-noida-prffid,3,Noida,19-02-2025,,Apartment,2,13400.0,Central Noida,,"Central Noida, Noida",28.5282895,77.3775221
https://www.99acres.com/property-rates-and-price-trends-in-sector-151-noida-prffid,2,Noida,19-02-2025,,Apartment,2,7250.0,Noida Greater Noida Expressway,,"Noida Greater Noida Expressway, Noida",28.4926342,77.4231568
https://www.99acres.com/property-rates-and-price-trends-in-sector-143b-noida-prffid,2,Noida,19-02-2025,,Apartment,2,12500.0,Noida Greater Noida Expressway,,"Noida Greater Noida Expressway, Noida",28.4926342,77.4231568
https://www.99acres.com/property-rates-and-price-trends-in-sector-107-noida-prffid,3,Noida,19-02-2025,,Apartment,2,14800.0,Noida Greater Noida Expressway,,"Noida Greater Noida Expressway, Noida",28.4926342,77.4231568
https://www.99acres.com/property-rates-and-price-trends-in-sector-79-noida-prffid,3,Noida,19-02-2025,,Apartment,2,13250.0,Central Noida,,"Central Noida, Noida",28.5282895,77.3775221
https://www.99acres.com/property-rates-and-price-trends-in-sector-133-noida-prffid,2,Noida,19-02-2025,,Apartment,2,8250.0,Noida Greater Noida Expressway,,"Noida Greater Noida Expressway, Noida",28.4926342,77.4231568
https://www.99acres.com/property-rates-and-price-trends-in-sector-152-noida-prffid,2,Noida,19-02-2025,,Apartment,2,11250.0,Noida Greater Noida Expressway,,"Noida Greater Noida Expressway, Noida",28.4926342,77.4231568
https://www.99acres.com/property-rates-and-price-trends-in-sector-108-noida-prffid,3,Noida,19-02-2025,,Apartment,2,15200.0,Noida Greater Noida Expressway,,"Noida Greater Noida Expressway, Noida",28.4926342,77.4231568
https://www.99acres.com/residential-land-plot-for-sale-in-mominpet-hyderabad-240-sq-yard-spid-H79682279,0,Hyderabad,19-01-2025,2160.0,Residential land / Plot,0,2000000.0,Mominpet,925.925925925926,"Mominpet, Hyderabad",,
https://www.99acres.com/residential-land-plot-for-sale-in-kothur-hyderabad-233-sq-yard-spid-N79160347,0,Hyderabad,19-01-2025,2095.0,Residential land / Plot,0,3726000.0,Kothur,1778.5202863961813,"Kothur, Hyderabad",17.1404107,78.2811306
https://www.99acres.com/residential-land-plot-for-sale-in-nadargul-hyderabad-150-sq-yard-r5-spid-X71362954,0,Hyderabad,19-01-2025,1350.0,Residential land / Plot,0,5400000.0,Nadargul,4000.0,"Nadargul, Hyderabad",17.3055482,78.5614916
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-anantula-sai-ashirvad-nagole-hyderabad-1795-sq-ft-spid-M78519325,3,Hyderabad,19-01-2025,1795.0,3 BHK Flat,3,10500000.0,Nagole,5849.58217270195,"Nagole, Hyderabad",17.3775306,78.5601231
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bscpl-bollineni-bion-kondapur-hyderabad-1965-sq-ft-spid-Z80157247,3,Hyderabad,19-01-2025,1965.0,3 BHK Flat,4,25300000.0,Kondapur,12875.31806615776,"Kondapur, Hyderabad",17.4587912,78.3730556
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-bscpl-bollineni-bion-kondapur-hyderabad-1290-sq-ft-spid-Y80036359,2,Hyderabad,19-01-2025,1290.0,2 BHK Flat,2,16000000.0,Kondapur,12403.100775193798,"Kondapur, Hyderabad",17.4587912,78.3730556
https://www.99acres.com/residential-land-plot-for-sale-in-tellapur-hyderabad-420-sq-yard-spid-Y79542783,0,Hyderabad,19-01-2025,3780.0,Residential land / Plot,0,58000000.0,Tellapur,15343.915343915343,"Tellapur, Hyderabad",17.4503205,78.3009176
https://www.99acres.com/residential-land-plot-for-sale-in-bangalore-highway-hyderabad-200-sq-yard-spid-K79368821,0,Hyderabad,19-01-2025,1800.0,Residential land / Plot,0,5200000.0,Bangalore Highway,2888.8888888888887,"Bangalore Highway, Hyderabad",17.4643359,78.3671254
https://www.99acres.com/residential-land-plot-for-sale-in-bhashyam-rrr-county-shankarpally-hyderabad-185-sq-yard-spid-D79776527,0,Hyderabad,19-01-2025,1665.0,Residential land / Plot,0,2960000.0,Shankarpally,1777.7777777777778,"Shankarpally, Hyderabad",,
https://www.99acres.com/residential-land-plot-for-sale-in-nallagandla-hyderabad-430-sq-yard-spid-H79543277,0,Hyderabad,19-01-2025,3870.0,Residential land / Plot,0,56000000.0,Nallagandla,14470.284237726099,"Nallagandla, Hyderabad",17.4774828,78.3060359
https://www.99acres.com/adityaram-nagar-5-ecr-chennai-south-npxid-r1383,0,Chennai,19-02-2025,3600.0,Land,0,19000000.0,ECR,5277.777777777777,"ECR, Chennai",12.9858076,80.2597253
https://www.99acres.com/minerva-sai-darshan-perumbakkam-chennai-south-npxid-r436802,2,Chennai,19-02-2025,1165.0,2 BHK Apartment,0,7514000.0,Perumbakkam,6449.785407725322,"Perumbakkam, Chennai",12.9050095,80.1968629
https://www.99acres.com/hiranandani-loftline-thaiyur-chennai-south-npxid-r27142,0,Chennai,19-02-2025,1600.0,Land,0,4230000.0,Thaiyur,2643.75,"Thaiyur, Chennai",12.7700587,80.2129459
https://www.99acres.com/dlf-parc-estate-siruseri-chennai-south-npxid-r385441,0,Chennai,19-02-2025,,Land,0,7600000.0,Siruseri,,"Siruseri, Chennai",12.8282729,80.2203926
https://www.99acres.com/isha-shubham-new-perungalathur-chennai-south-npxid-r402129,2,Chennai,19-02-2025,1235.0,"2, 3 BHK Apartment",0,6513000.0,New perungalathur,5273.684210526316,"New perungalathur, Chennai",12.9216163,80.0935766
https://www.99acres.com/elite-akash-garden-kandigai-chennai-south-npxid-r378854,0,Chennai,19-02-2025,1440.0,Land,0,2723000.0,Kandigai,1890.9722222222222,"Kandigai, Chennai",13.2246426,80.0183746
https://www.99acres.com/vgn-grandeur-iyyappanthangal-chennai-west-npxid-r427423,0,Chennai,19-02-2025,2050.0,Land,0,4062000.0,Iyyappanthangal,1981.4634146341464,"Iyyappanthangal, Chennai",,
https://www.99acres.com/dra-infinique-valasaravakkam-chennai-west-npxid-r419925,3,Chennai,19-02-2025,1280.0,"3, 4 BHK Apartment",0,21200000.0,Valasaravakkam,16562.5,"Valasaravakkam, Chennai",13.0410164,80.1721682
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-perungudi-chennai-south-1723-sq-ft-spid-R79451893,3,Chennai,19-02-2025,1723.0,3 BHK Flat,3,20700000.0,Perungudi,12013.929193267557,"Perungudi, Chennai",12.9710239,80.2418051
https://www.99acres.com/residential-land-plot-for-sale-in-dharani-square-maraimalai-nagar-chennai-south-187-sq-yard-r2-spid-X74990473,0,Chennai,19-02-2025,1680.0,Residential land / Plot,0,4800000.0,"Maraimalai Nagar, GST Road",2857.1428571428573,"Maraimalai Nagar, GST Road, Chennai",,
https://www.99acres.com/residential-land-plot-for-sale-in-chirle-navi-mumbai-121-sq-yard-spid-S80043461,0,Navi Mumbai,19-02-2025,1089.0,Residential land / Plot,0,5.15,Chirle,0.00472910927456382,"Chirle, Navi Mumbai",,
https://www.99acres.com/residential-land-plot-for-sale-in-panvel-navi-mumbai-121-sq-yard-spid-Y80121649,0,Navi Mumbai,19-02-2025,1089.0,Residential land / Plot,0,9.0,Panvel,0.008264462809917356,"Panvel, Navi Mumbai",19.0690633,72.99314
https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-sale-in-nalanda-nagar-central-mumbai-suburbs-300-sq-ft-r2-spid-Y61567464,1,Mumbai,19-02-2025,300.0,1 Bedroom House,1,15.0,Nalanda Nagar,0.05,"Nalanda Nagar, Mumbai",19.074891,72.913995
https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-sale-in-south-mumbai-400-sq-ft-spid-Q79837329,1,Mumbai,19-02-2025,400.0,1 BHK Independent Builder Floor,1,15.0,Badlapur Vangani,0.0375,"Badlapur Vangani, Mumbai",,
https://www.99acres.com/studio-apartment-flat-for-sale-in-mumbai-andheri-dahisar-200-sq-ft-spid-F78213639,1,Mumbai,19-02-2025,200.0,Studio Apartments / 1 RK Flats,1,9.0,nallasopara,0.045,"nallasopara, Mumbai",,
https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-sale-in-santacruz-east-western-mumbai-180-sq-ft-spid-F80308689,1,Mumbai,19-02-2025,180.0,1 Bedroom House,1,15.0,Santacruz East,0.08333333333333333,"Santacruz East, Mumbai",19.0740097,72.8689943
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-malad-west-mumbai-andheri-dahisar-200-sq-ft-spid-Y80284943,1,Mumbai,19-02-2025,200.0,1 BHK Flat,1,13.0,Malad West,0.065,"Malad West, Mumbai",19.1852851,72.8358611
https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-sale-in-asalpha-central-mumbai-suburbs-100-sq-ft-spid-I80257293,1,Mumbai,19-02-2025,100.0,1 BHK Independent Builder Floor,1,13.0,Asalpha,0.13,"Asalpha, Mumbai",19.097,72.8945
https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-sale-in-kandivali-east-mumbai-andheri-dahisar-360-sq-ft-spid-R80142791,1,Mumbai,19-02-2025,360.0,1 BHK Independent Builder Floor,1,11.5,Kandivali East,0.03194444444444444,"Kandivali East, Mumbai",19.2051958,72.8626165
https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-sale-in-kandivali-west-mumbai-andheri-dahisar-340-sq-ft-spid-V80094569,1,Mumbai,19-02-2025,340.0,1 Bedroom House,1,12.0,Kandivali West,0.03529411764705882,"Kandivali West, Mumbai",19.2055321,72.8399273
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-kundan-eternia-2-ghorpadi-pune-1510-sq-ft-spid-B79570853,3,Pune,18-02-2025,1510.0,Residential apartment,3,16000000.0,Ghorpadi,10596.026490066226,"Ghorpadi, Pune",18.5268544,73.9000956
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sinhgad-road-pune-1075-sq-ft-spid-A79425559,2,Pune,19-01-2025,1075.0,Residential apartment,2,13000000.0,Sinhgad Road,12093.023255813954,"Sinhgad Road, Pune",18.4651377,73.8363254
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-prana-undri-pune-south-1150-sq-ft-spid-C76644695,3,Pune,05-02-2025,1150.0,Residential apartment,2,9500000.0,Undri,8260.869565217392,"Undri, Pune",18.4516288,73.8927589
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shapoorji-joyville-sensorium-hinjewadi-pune-710-sq-ft-spid-T77568443,2,Pune,19-01-2025,710.0,Residential apartment,2,8700000.0,Hinjewadi,12253.521126760563,"Hinjewadi, Pune",18.5920497,73.7579029
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vtp-cygnus-manjari-khurd-pune-840-sq-ft-spid-E79181215,3,Pune,19-01-2025,840.0,Residential apartment,3,10000000.0,Manjari Khurd,11904.761904761905,"Manjari Khurd, Pune",18.5258016,73.9920372
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-punawale-pune-west-690-sq-ft-spid-D79740105,2,Pune,13-02-2025,690.0,Residential apartment,2,6500000.0,Punawale,9420.289855072464,"Punawale, Pune",18.6382904,73.7461948
https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-katraj-pune-840-sq-ft-spid-T76240347,6,Pune,19-01-2025,840.0,Independent House/Villa,6,13500000.0,Katraj,16071.42857142857,"Katraj, Pune",18.4536792,73.8563196
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-amrutvel-greens-kirkatwadi-pune-640-sq-ft-spid-M77933479,1,Pune,17-02-2025,640.0,Residential apartment,1,3500000.0,Kirkatwadi,5468.75,"Kirkatwadi, Pune",18.446964,73.7890265
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-hillside-mahalunge-pune-878-sq-ft-spid-V80127563,3,Pune,12-02-2025,878.0,Residential apartment,3,12000000.0,Mahalunge,13667.425968109339,"Mahalunge, Pune",19.0931323,73.7526518
